Processed At,Invoice Date,Invoice Month,Invoice Number,Document Type,Seller Name,Seller Tax ID,Expense Category,Item #,Line Type,Description,Quantity,Unit Price,Amount,Subtotal,VAT 7%,Grand Total,Image URL,Confidence,Token Used,UID,User
2025-10-05 14:08:19,2025-10-05,202510,INV-2510-0930,Tax Invoice,โบลท์,0105561067890,Travel,1,product,น้ำมันเบนซิน,2,477,954,954,66.78,1020.78,https://drive.google.com/file/d/sample930,0.87,653,U9876543210,Alice
2025-10-18 12:35:06,2025-10-18,202510,INV-2510-0931,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ไก่ทอด,5,281,1405,1405,98.35,1503.35,https://drive.google.com/file/d/sample931,0.88,711,U5555555555,Charlie
2025-10-03 16:02:10,2025-10-03,202510,INV-2510-0932,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าน้ำ,5,235,1175,1175,82.25,1257.25,https://drive.google.com/file/d/sample932,0.87,787,U5555555555,Charlie
2025-10-01 13:17:34,2025-10-01,202510,INV-2510-0933,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ขนมปัง,3,509,1527,1527,106.89,1633.89,https://drive.google.com/file/d/sample933,0.93,969,U1234567890,Bobby
2025-10-15 17:32:44,2025-10-15,202510,INV-2510-0934,Tax Invoice,โลตัส,0105535021234,Office,1,product,เมาส์,5,97,485,485,33.95,518.95,https://drive.google.com/file/d/sample934,0.96,675,U1234567890,Bobby
2025-10-20 19:38:44,2025-10-20,202510,INV-2510-0935,Receipt,เชลล์,0105533012345,Travel,1,product,ตั๋วเครื่องบิน,1,361,361,361,25.27,386.27,https://drive.google.com/file/d/sample935,0.88,794,U9876543210,Alice
2025-10-22 14:12:18,2025-10-22,202510,INV-2510-0936,Receipt,สตาร์บัคส์,0105542098765,Food,1,product,ซูชิ,3,100,300,300,21,321,https://drive.google.com/file/d/sample936,0.98,784,U1234567890,Bobby
2025-10-25 17:15:38,2025-10-25,202510,INV-2510-0937,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันดีเซล,4,206,824,824,57.68,881.68,https://drive.google.com/file/d/sample937,0.91,546,U5555555555,Charlie
2025-10-18 13:33:31,2025-10-18,202510,INV-2510-0938,Receipt,แมคโดนัลด์,0105537045678,Food,1,product,ข้าวกระเพราไก่,1,422,422,422,29.54,451.54,https://drive.google.com/file/d/sample938,0.99,711,U9876543210,Alice
2025-10-31 19:05:12,2025-10-31,202510,INV-2510-0939,Tax Invoice,โบลท์,0105561067890,Travel,1,product,น้ำมันเบนซิน,2,243,486,486,34.02,520.02,https://drive.google.com/file/d/sample939,0.87,422,U9876543210,Alice
2025-10-23 18:05:07,2025-10-23,202510,INV-2510-0940,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,หมึกพิมพ์,4,176,704,704,49.28,753.28,https://drive.google.com/file/d/sample940,0.94,256,U1234567890,Bobby
2025-10-18 11:20:48,2025-10-18,202510,INV-2510-0941,Receipt,KFC,0105536078901,Food,1,product,ขนมปัง,5,52,260,260,18.2,278.2,https://drive.google.com/file/d/sample941,0.99,709,U1234567890,Bobby
2025-10-02 16:28:44,2025-10-02,202510,INV-2510-0942,Tax Invoice,โลตัส,0105535021234,Office,1,product,กระดาษ A4,4,356,1424,1424,99.68,1523.68,https://drive.google.com/file/d/sample942,0.91,497,U9876543210,Alice
2025-10-21 14:21:54,2025-10-21,202510,INV-2510-0943,Tax Invoice,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,1,89,89,89,6.23,95.23,https://drive.google.com/file/d/sample943,0.90,669,U5555555555,Charlie
2025-10-25 08:06:34,2025-10-25,202510,INV-2510-0944,Receipt,โฮมโปร,0105540098765,Office,1,product,กระดาษ A4,5,328,1640,1640,114.8,1754.8,https://drive.google.com/file/d/sample944,0.97,730,U1234567890,Bobby
2025-10-24 16:50:17,2025-10-24,202510,INV-2510-0945,Tax Invoice,บางจาก,0105528012345,Travel,1,product,ตั๋วเครื่องบิน,1,153,153,153,10.71,163.71,https://drive.google.com/file/d/sample945,0.92,343,U1234567890,Bobby
2025-10-02 10:44:34,2025-10-02,202510,INV-2510-0946,Receipt,แกร็บฟู้ด,0105558123456,Food,1,product,ขนมปัง,5,293,1465,1465,102.55,1567.55,https://drive.google.com/file/d/sample946,0.90,764,U1234567890,Bobby
2025-10-12 18:57:58,2025-10-12,202510,INV-2510-0947,Receipt,ลาซาด้า,0105556089012,Office,1,product,หมึกพิมพ์,1,250,250,250,17.5,267.5,https://drive.google.com/file/d/sample947,0.96,557,U5555555555,Charlie
2025-10-09 08:37:28,2025-10-09,202510,INV-2510-0948,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันเบนซิน,1,188,188,188,13.16,201.16,https://drive.google.com/file/d/sample948,0.87,969,U5555555555,Charlie
2025-10-23 10:27:36,2025-10-23,202510,INV-2510-0949,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ค่าทางด่วน,2,432,864,864,60.48,924.48,https://drive.google.com/file/d/sample949,0.90,225,U1234567890,Bobby
2025-10-31 19:10:13,2025-10-31,202510,INV-2510-0950,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,เมาส์,2,359,718,718,50.26,768.26,https://drive.google.com/file/d/sample950,0.86,336,U9876543210,Alice
2025-10-10 17:17:58,2025-10-10,202510,INV-2510-0951,Receipt,อิเกีย,0105548023456,Office,1,product,เมาส์,5,102,510,510,35.7,545.7,https://drive.google.com/file/d/sample951,0.86,646,U5555555555,Charlie
2025-10-30 11:32:49,2025-10-30,202510,INV-2510-0952,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,4,304,1216,1216,85.12,1301.12,https://drive.google.com/file/d/sample952,0.95,376,U9876543210,Alice
2025-10-13 10:53:37,2025-10-13,202510,INV-2510-0953,Receipt,MK สุกี้,0105532045678,Food,1,product,ก๋วยเตี๋ยว,1,36,36,36,2.52,38.52,https://drive.google.com/file/d/sample953,0.92,577,U9876543210,Alice
2025-10-27 12:24:48,2025-10-27,202510,INV-2510-0954,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันเบนซิน,3,126,378,378,26.46,404.46,https://drive.google.com/file/d/sample954,0.90,842,U1234567890,Bobby
2025-10-21 19:16:14,2025-10-21,202510,INV-2510-0955,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,หมึกพิมพ์,2,503,1006,1006,70.42,1076.42,https://drive.google.com/file/d/sample955,0.86,789,U9876543210,Alice
2025-10-28 17:43:53,2025-10-28,202510,INV-2510-0956,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันดีเซล,4,127,508,508,35.56,543.56,https://drive.google.com/file/d/sample956,0.87,511,U1234567890,Bobby
2025-10-07 13:22:51,2025-10-07,202510,INV-2510-0957,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,ก๋วยเตี๋ยว,2,223,446,446,31.22,477.22,https://drive.google.com/file/d/sample957,0.95,357,U5555555555,Charlie
2025-10-14 18:57:39,2025-10-14,202510,INV-2510-0958,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,1,29,29,29,2.03,31.03,https://drive.google.com/file/d/sample958,0.94,532,U1234567890,Bobby
2025-10-18 10:55:47,2025-10-18,202510,INV-2510-0959,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,3,100,300,300,21,321,https://drive.google.com/file/d/sample959,0.97,672,U1234567890,Bobby
2025-10-25 10:08:10,2025-10-25,202510,INV-2510-0960,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,เบอร์เกอร์,2,276,552,552,38.64,590.64,https://drive.google.com/file/d/sample960,0.86,918,U1234567890,Bobby
2025-10-16 18:08:23,2025-10-16,202510,INV-2510-0961,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,4,107,428,428,29.96,457.96,https://drive.google.com/file/d/sample961,0.93,750,U9876543210,Alice
2025-10-19 11:40:08,2025-10-19,202510,INV-2510-0962,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันดีเซล,5,172,860,860,60.2,920.2,https://drive.google.com/file/d/sample962,0.99,310,U1234567890,Bobby
2025-10-02 18:07:33,2025-10-02,202510,INV-2510-0963,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,2,386,772,772,54.04,826.04,https://drive.google.com/file/d/sample963,0.86,621,U5555555555,Charlie
2025-10-20 11:46:31,2025-10-20,202510,INV-2510-0964,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เมาส์,1,125,125,125,8.75,133.75,https://drive.google.com/file/d/sample964,0.91,860,U5555555555,Charlie
2025-10-17 11:38:58,2025-10-17,202510,INV-2510-0965,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,1,444,444,444,31.08,475.08,https://drive.google.com/file/d/sample965,0.95,910,U1234567890,Bobby
2025-10-09 19:42:24,2025-10-09,202510,INV-2510-0966,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,2,433,866,866,60.62,926.62,https://drive.google.com/file/d/sample966,0.94,283,U5555555555,Charlie
2025-10-15 09:33:22,2025-10-15,202510,INV-2510-0967,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,ค่าแท็กซี่,5,316,1580,1580,110.6,1690.6,https://drive.google.com/file/d/sample967,0.99,278,U1234567890,Bobby
2025-10-01 12:19:04,2025-10-01,202510,INV-2510-0968,Tax Invoice,KFC,0105536078901,Food,1,product,กาแฟสด,4,187,748,748,52.36,800.36,https://drive.google.com/file/d/sample968,0.86,377,U9876543210,Alice
2025-10-25 14:24:49,2025-10-25,202510,INV-2510-0969,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ไก่ทอด,2,295,590,590,41.3,631.3,https://drive.google.com/file/d/sample969,0.96,459,U5555555555,Charlie
2025-10-23 09:12:50,2025-10-23,202510,INV-2510-0970,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ขนมปัง,3,437,1311,1311,91.77,1402.77,https://drive.google.com/file/d/sample970,0.86,654,U9876543210,Alice
2025-10-08 09:26:32,2025-10-08,202510,INV-2510-0971,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,หมึกพิมพ์,1,336,336,336,23.52,359.52,https://drive.google.com/file/d/sample971,0.95,501,U5555555555,Charlie
2025-10-11 13:51:42,2025-10-11,202510,INV-2510-0972,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ขนมปัง,1,403,403,403,28.21,431.21,https://drive.google.com/file/d/sample972,0.89,936,U5555555555,Charlie
2025-10-15 08:08:05,2025-10-15,202510,INV-2510-0973,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,5,261,1305,1305,91.35,1396.35,https://drive.google.com/file/d/sample973,0.86,808,U9876543210,Alice
2025-10-14 10:15:54,2025-10-14,202510,INV-2510-0974,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าอินเทอร์เน็ต,5,507,2535,2535,177.45,2712.45,https://drive.google.com/file/d/sample974,0.90,402,U5555555555,Charlie
2025-10-13 14:23:03,2025-10-13,202510,INV-2510-0975,Tax Invoice,KFC,0105536078901,Food,1,product,ขนมปัง,1,294,294,294,20.58,314.58,https://drive.google.com/file/d/sample975,0.89,239,U9876543210,Alice
2025-10-05 12:04:48,2025-10-05,202510,INV-2510-0976,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ตั๋วเครื่องบิน,2,52,104,104,7.28,111.28,https://drive.google.com/file/d/sample976,0.93,671,U5555555555,Charlie
2025-10-21 17:39:05,2025-10-21,202510,INV-2510-0977,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ขนมปัง,4,342,1368,1368,95.76,1463.76,https://drive.google.com/file/d/sample977,0.91,805,U1234567890,Bobby
2025-10-23 09:25:36,2025-10-23,202510,INV-2510-0978,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,เบอร์เกอร์,5,102,510,510,35.7,545.7,https://drive.google.com/file/d/sample978,0.97,212,U9876543210,Alice
2025-10-27 11:34:21,2025-10-27,202510,INV-2510-0979,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,1,93,93,93,6.51,99.51,https://drive.google.com/file/d/sample979,0.88,795,U9876543210,Alice
2025-10-10 14:52:45,2025-10-10,202510,INV-2510-0980,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,สเต็ก,2,305,610,610,42.7,652.7,https://drive.google.com/file/d/sample980,0.93,360,U1234567890,Bobby
2025-10-02 13:58:30,2025-10-02,202510,INV-2510-0981,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,เบอร์เกอร์,1,464,464,464,32.48,496.48,https://drive.google.com/file/d/sample981,0.87,529,U5555555555,Charlie
2025-10-26 15:43:36,2025-10-26,202510,INV-2510-0982,Receipt,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,5,89,445,445,31.15,476.15,https://drive.google.com/file/d/sample982,0.88,630,U9876543210,Alice
2025-10-14 17:54:12,2025-10-14,202510,INV-2510-0983,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ซูชิ,4,243,972,972,68.04,1040.04,https://drive.google.com/file/d/sample983,0.91,572,U9876543210,Alice
2025-10-19 15:34:59,2025-10-19,202510,INV-2510-0984,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,2,479,958,958,67.06,1025.06,https://drive.google.com/file/d/sample984,0.87,784,U9876543210,Alice
2025-10-26 13:53:31,2025-10-26,202510,INV-2510-0985,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าแท็กซี่,3,154,462,462,32.34,494.34,https://drive.google.com/file/d/sample985,0.92,715,U9876543210,Alice
2025-10-14 15:43:48,2025-10-14,202510,INV-2510-0986,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เมาส์,4,174,696,696,48.72,744.72,https://drive.google.com/file/d/sample986,0.99,686,U5555555555,Charlie
2025-10-22 10:56:17,2025-10-22,202510,INV-2510-0987,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,1,509,509,509,35.63,544.63,https://drive.google.com/file/d/sample987,0.97,754,U5555555555,Charlie
2025-10-07 12:58:02,2025-10-07,202510,INV-2510-0988,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ตั๋วเครื่องบิน,3,153,459,459,32.13,491.13,https://drive.google.com/file/d/sample988,0.92,344,U1234567890,Bobby
2025-10-15 19:47:21,2025-10-15,202510,INV-2510-0989,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,1,293,293,293,20.51,313.51,https://drive.google.com/file/d/sample989,0.97,366,U1234567890,Bobby
2025-10-30 12:11:05,2025-10-30,202510,INV-2510-0990,Receipt,KFC,0105536078901,Food,1,product,เบอร์เกอร์,2,366,732,732,51.24,783.24,https://drive.google.com/file/d/sample990,0.96,664,U9876543210,Alice
2025-10-02 19:32:35,2025-10-02,202510,INV-2510-0991,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,กระดาษ A4,1,441,441,441,30.87,471.87,https://drive.google.com/file/d/sample991,0.93,309,U5555555555,Charlie
2025-10-07 08:11:36,2025-10-07,202510,INV-2510-0992,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,โปสเตอร์,5,453,2265,2265,158.55,2423.55,https://drive.google.com/file/d/sample992,0.98,677,U5555555555,Charlie
2025-10-27 11:32:17,2025-10-27,202510,INV-2510-0993,Receipt,โบลท์,0105561067890,Travel,1,product,ตั๋วเครื่องบิน,3,124,372,372,26.04,398.04,https://drive.google.com/file/d/sample993,0.91,322,U9876543210,Alice
2025-10-14 09:06:45,2025-10-14,202510,INV-2510-0994,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,เบอร์เกอร์,3,260,780,780,54.6,834.6,https://drive.google.com/file/d/sample994,0.99,769,U5555555555,Charlie
2025-10-03 17:59:28,2025-10-03,202510,INV-2510-0995,Receipt,เชลล์,0105533012345,Travel,1,product,น้ำมันดีเซล,3,416,1248,1248,87.36,1335.36,https://drive.google.com/file/d/sample995,0.94,775,U9876543210,Alice
2025-10-01 14:45:55,2025-10-01,202510,INV-2510-0996,Tax Invoice,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ไก่ทอด,5,154,770,770,53.9,823.9,https://drive.google.com/file/d/sample996,0.92,473,U1234567890,Bobby
2025-10-04 14:41:19,2025-10-04,202510,INV-2510-0997,Receipt,ลาซาด้า,0105556089012,Office,1,product,เมาส์,2,247,494,494,34.58,528.58,https://drive.google.com/file/d/sample997,0.91,963,U1234567890,Bobby
2025-10-29 15:25:23,2025-10-29,202510,INV-2510-0998,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,1,248,248,248,17.36,265.36,https://drive.google.com/file/d/sample998,0.97,584,U5555555555,Charlie
2025-10-26 08:08:17,2025-10-26,202510,INV-2510-0999,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าไฟฟ้า,3,486,1458,1458,102.06,1560.06,https://drive.google.com/file/d/sample999,0.89,574,U9876543210,Alice
2025-10-06 10:47:49,2025-10-06,202510,INV-2510-1000,Tax Invoice,บางจาก,0105528012345,Travel,1,product,น้ำมันดีเซล,1,430,430,430,30.1,460.1,https://drive.google.com/file/d/sample1000,0.87,810,U5555555555,Charlie
2025-11-16 13:35:26,2025-11-16,202511,INV-2511-1001,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าแท็กซี่,1,335,335,335,23.45,358.45,https://drive.google.com/file/d/sample1001,0.94,915,U1234567890,Bobby
2025-11-29 17:03:41,2025-11-29,202511,INV-2511-1002,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าอินเทอร์เน็ต,2,231,462,462,32.34,494.34,https://drive.google.com/file/d/sample1002,0.95,614,U9876543210,Alice
2025-11-15 15:21:08,2025-11-15,202511,INV-2511-1003,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,1,136,136,136,9.52,145.52,https://drive.google.com/file/d/sample1003,0.89,853,U5555555555,Charlie
2025-11-05 09:39:00,2025-11-05,202511,INV-2511-1004,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,หมึกพิมพ์,3,294,882,882,61.74,943.74,https://drive.google.com/file/d/sample1004,0.91,347,U5555555555,Charlie
2025-11-05 10:25:50,2025-11-05,202511,INV-2511-1005,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันดีเซล,4,125,500,500,35,535,https://drive.google.com/file/d/sample1005,0.93,674,U9876543210,Alice
2025-11-21 14:42:36,2025-11-21,202511,INV-2511-1006,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,2,119,238,238,16.66,254.66,https://drive.google.com/file/d/sample1006,0.95,636,U9876543210,Alice
2025-11-04 12:10:01,2025-11-04,202511,INV-2511-1007,Receipt,อิเกีย,0105548023456,Office,1,product,เมาส์,5,210,1050,1050,73.5,1123.5,https://drive.google.com/file/d/sample1007,0.86,223,U5555555555,Charlie
2025-11-27 19:54:56,2025-11-27,202511,INV-2511-1008,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าอินเทอร์เน็ต,4,184,736,736,51.52,787.52,https://drive.google.com/file/d/sample1008,0.87,315,U5555555555,Charlie
2025-11-13 13:59:01,2025-11-13,202511,INV-2511-1009,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ข้าวหน้าเนื้อ,5,362,1810,1810,126.7,1936.7,https://drive.google.com/file/d/sample1009,0.94,282,U9876543210,Alice
2025-11-09 15:42:21,2025-11-09,202511,INV-2511-1010,Receipt,บิ๊กซี,0105538054321,Food,1,product,ข้าวกระเพราไก่,2,127,254,254,17.78,271.78,https://drive.google.com/file/d/sample1010,0.93,869,U5555555555,Charlie
2025-11-02 15:35:49,2025-11-02,202511,INV-2511-1011,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันเบนซิน,5,52,260,260,18.2,278.2,https://drive.google.com/file/d/sample1011,0.89,543,U1234567890,Bobby
2025-11-10 15:23:33,2025-11-10,202511,INV-2511-1012,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,ตั๋วเครื่องบิน,1,147,147,147,10.29,157.29,https://drive.google.com/file/d/sample1012,0.90,958,U9876543210,Alice
2025-11-03 15:28:22,2025-11-03,202511,INV-2511-1013,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ขนมปัง,3,194,582,582,40.74,622.74,https://drive.google.com/file/d/sample1013,0.93,803,U1234567890,Bobby
2025-11-04 14:38:49,2025-11-04,202511,INV-2511-1014,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าโทรศัพท์,5,391,1955,1955,136.85,2091.85,https://drive.google.com/file/d/sample1014,0.98,867,U1234567890,Bobby
2025-11-08 18:17:15,2025-11-08,202511,INV-2511-1015,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าน้ำ,1,346,346,346,24.22,370.22,https://drive.google.com/file/d/sample1015,0.96,615,U5555555555,Charlie
2025-11-06 11:35:56,2025-11-06,202511,INV-2511-1016,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,ข้าวกระเพราไก่,5,330,1650,1650,115.5,1765.5,https://drive.google.com/file/d/sample1016,0.87,458,U9876543210,Alice
2025-11-15 12:07:07,2025-11-15,202511,INV-2511-1017,Receipt,ลาซาด้า,0105556089012,Office,1,product,คีย์บอร์ด,3,213,639,639,44.73,683.73,https://drive.google.com/file/d/sample1017,0.87,952,U5555555555,Charlie
2025-11-08 08:27:50,2025-11-08,202511,INV-2511-1018,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,1,502,502,502,35.14,537.14,https://drive.google.com/file/d/sample1018,0.86,595,U9876543210,Alice
2025-11-01 12:21:10,2025-11-01,202511,INV-2511-1019,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,เมาส์,1,109,109,109,7.63,116.63,https://drive.google.com/file/d/sample1019,0.92,262,U9876543210,Alice
2025-11-23 17:06:01,2025-11-23,202511,INV-2511-1020,Receipt,ลาซาด้า,0105556089012,Office,1,product,เก้าอี้สำนักงาน,4,310,1240,1240,86.8,1326.8,https://drive.google.com/file/d/sample1020,0.98,262,U1234567890,Bobby
2025-11-21 11:00:14,2025-11-21,202511,INV-2511-1021,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,4,229,916,916,64.12,980.12,https://drive.google.com/file/d/sample1021,0.86,265,U5555555555,Charlie
2025-11-24 19:25:26,2025-11-24,202511,INV-2511-1022,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าน้ำ,1,308,308,308,21.56,329.56,https://drive.google.com/file/d/sample1022,0.90,863,U5555555555,Charlie
2025-11-24 16:23:51,2025-11-24,202511,INV-2511-1023,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,3,242,726,726,50.82,776.82,https://drive.google.com/file/d/sample1023,0.95,415,U5555555555,Charlie
2025-11-03 19:19:52,2025-11-03,202511,INV-2511-1024,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,2,379,758,758,53.06,811.06,https://drive.google.com/file/d/sample1024,0.89,766,U5555555555,Charlie
2025-11-26 17:00:13,2025-11-26,202511,INV-2511-1025,Tax Invoice,โลตัส,0105535021234,Office,1,product,หมึกพิมพ์,3,501,1503,1503,105.21,1608.21,https://drive.google.com/file/d/sample1025,0.93,346,U9876543210,Alice
2025-11-01 14:27:34,2025-11-01,202511,INV-2511-1026,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,ขนมปัง,5,176,880,880,61.6,941.6,https://drive.google.com/file/d/sample1026,0.99,448,U1234567890,Bobby
2025-11-23 11:18:21,2025-11-23,202511,INV-2511-1027,Receipt,AIS,0105534123789,Utilities,1,product,ค่าอินเทอร์เน็ต,3,439,1317,1317,92.19,1409.19,https://drive.google.com/file/d/sample1027,0.94,707,U5555555555,Charlie
2025-11-29 08:13:43,2025-11-29,202511,INV-2511-1028,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Facebook Ads,5,274,1370,1370,95.9,1465.9,https://drive.google.com/file/d/sample1028,0.92,465,U5555555555,Charlie
2025-11-23 17:44:21,2025-11-23,202511,INV-2511-1029,Tax Invoice,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าประกัน,4,378,1512,1512,105.84,1617.84,https://drive.google.com/file/d/sample1029,0.97,916,U9876543210,Alice
2025-11-06 11:10:13,2025-11-06,202511,INV-2511-1030,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ค่าแท็กซี่,2,93,186,186,13.02,199.02,https://drive.google.com/file/d/sample1030,0.96,999,U5555555555,Charlie
2025-11-03 11:30:45,2025-11-03,202511,INV-2511-1031,Receipt,ช้อปปี้,0105559034567,Office,1,product,กระดาษ A4,5,252,1260,1260,88.2,1348.2,https://drive.google.com/file/d/sample1031,0.92,201,U5555555555,Charlie
2025-11-12 16:28:47,2025-11-12,202511,INV-2511-1032,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าน้ำ,1,274,274,274,19.18,293.18,https://drive.google.com/file/d/sample1032,0.95,490,U9876543210,Alice
2025-11-02 14:33:38,2025-11-02,202511,INV-2511-1033,Receipt,โฮมโปร,0105540098765,Office,1,product,เก้าอี้สำนักงาน,5,397,1985,1985,138.95,2123.95,https://drive.google.com/file/d/sample1033,0.96,691,U5555555555,Charlie
2025-11-10 19:09:08,2025-11-10,202511,INV-2511-1034,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าไฟฟ้า,4,54,216,216,15.12,231.12,https://drive.google.com/file/d/sample1034,0.93,567,U9876543210,Alice
2025-11-06 19:47:19,2025-11-06,202511,INV-2511-1035,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,3,455,1365,1365,95.55,1460.55,https://drive.google.com/file/d/sample1035,0.93,251,U1234567890,Bobby
2025-11-24 13:29:53,2025-11-24,202511,INV-2511-1036,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,คีย์บอร์ด,5,148,740,740,51.8,791.8,https://drive.google.com/file/d/sample1036,0.98,304,U5555555555,Charlie
2025-11-08 17:39:43,2025-11-08,202511,INV-2511-1037,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,2,389,778,778,54.46,832.46,https://drive.google.com/file/d/sample1037,0.95,305,U5555555555,Charlie
2025-11-18 15:34:07,2025-11-18,202511,INV-2511-1038,Receipt,โลตัส,0105535021234,Office,1,product,คีย์บอร์ด,4,69,276,276,19.32,295.32,https://drive.google.com/file/d/sample1038,0.87,713,U1234567890,Bobby
2025-11-08 11:33:41,2025-11-08,202511,INV-2511-1039,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าน้ำ,2,161,322,322,22.54,344.54,https://drive.google.com/file/d/sample1039,0.91,579,U9876543210,Alice
2025-11-22 19:00:13,2025-11-22,202511,INV-2511-1040,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,กระดาษ A4,4,515,2060,2060,144.2,2204.2,https://drive.google.com/file/d/sample1040,0.86,658,U5555555555,Charlie
2025-11-30 19:24:20,2025-11-30,202511,INV-2511-1041,Receipt,บางจาก,0105528012345,Travel,1,product,น้ำมันเบนซิน,1,475,475,475,33.25,508.25,https://drive.google.com/file/d/sample1041,0.96,396,U9876543210,Alice
